416 416 45
9584 9584 45
1249 416 45
8751 9584 45
2082 416 45
7918 9584 45
2915 416 45
7085 9584 45
3748 416 45
6252 9584 45
4581 416 45
5419 9584 45
5414 416 45
4586 9584 45
6247 416 45
3753 9584 45
7080 416 45
2920 9584 45
7913 416 45
2087 9584 45
8746 416 45
1254 9584 45
9579 416 45
421 9584 45
416 1249 45
9584 8751 45
1249 1249 45
8751 8751 45
2082 1249 45
7918 8751 45
2915 1249 45
7085 8751 45
3748 1249 45
6252 8751 45
4581 1249 45
5419 8751 45
5414 1249 45
4586 8751 45
6247 1249 45
3753 8751 45
7080 1249 45
2920 8751 45
7913 1249 45
2087 8751 45
8746 1249 45
1254 8751 45
9579 1249 45
421 8751 45
416 2082 45
9584 7918 45
1249 2082 45
8751 7918 45
2082 2082 45
7918 7918 45
2915 2082 45
7085 7918 45
3748 2082 45
6252 7918 45
4581 2082 45
5419 7918 45
5414 2082 45
4586 7918 45
6247 2082 45
3753 7918 45
7080 2082 45
2920 7918 45
7913 2082 45
2087 7918 45
8746 2082 45
1254 7918 45
9579 2082 45
421 7918 45
416 2915 45
9584 7085 45
1249 2915 45
8751 7085 45
2082 2915 45
7918 7085 45
2915 2915 45
7085 7085 45
3748 2915 45
6252 7085 45
4581 2915 45
5419 7085 45
5414 2915 45
4586 7085 45
6247 2915 45
3753 7085 45
7080 2915 45
2920 7085 45
7913 2915 45
2087 7085 45
8746 2915 45
1254 7085 45
9579 2915 45
421 7085 45
416 3748 45
9584 6252 45
1249 3748 45
8751 6252 45
2082 3748 45
7918 6252 45
2915 3748 45
7085 6252 45
3748 3748 45
6252 6252 45
4581 3748 45
5419 6252 45
5414 3748 45
4586 6252 45
6247 3748 45
3753 6252 45
7080 3748 45
2920 6252 45
7913 3748 45
2087 6252 45
8746 3748 45
1254 6252 45
9579 3748 45
421 6252 45
416 4581 45
9584 5419 45
1249 4581 45
8751 5419 45
2082 4581 45
7918 5419 45
2915 4581 45
7085 5419 45
3748 4581 45
6252 5419 45
4581 4581 45
5419 5419 45
5414 4581 45
4586 5419 45
6247 4581 45
3753 5419 45
7080 4581 45
2920 5419 45
7913 4581 45
2087 5419 45
8746 4581 45
1254 5419 45
9579 4581 45
421 5419 45
